parameter,value,domain,congruency,par_class
mu_alphaP_con,0.0558549,P,con,learning
mu_alphaP_inc,0.00780601,P,inc,learning
mu_alphaV_con,0.129299,V,con,learning
mu_alphaV_inc,0.0181087,V,inc,learning
mu_alphaP_con,0.0437926,P,con,learning
mu_alphaP_inc,0.0145574,P,inc,learning
mu_alphaV_con,0.120612,V,con,learning
mu_alphaV_inc,0.0147371,V,inc,learning
mu_alphaP_con,0.0567971,P,con,learning
mu_alphaP_inc,0.0104845,P,inc,learning
mu_alphaV_con,0.116701,V,con,learning
mu_alphaV_inc,0.0150579,V,inc,learning
mu_alphaP_con,0.0490633,P,con,learning
mu_alphaP_inc,0.0111385,P,inc,learning
mu_alphaV_con,0.111248,V,con,learning
mu_alphaV_inc,0.0136016,V,inc,learning
mu_alphaP_con,0.0647499,P,con,learning
mu_alphaP_inc,0.0121788,P,inc,learning
mu_alphaV_con,0.124922,V,con,learning
mu_alphaV_inc,0.01357,V,inc,learning
mu_alphaP_con,0.0545266,P,con,learning
mu_alphaP_inc,0.00908671,P,inc,learning
mu_alphaV_con,0.131112,V,con,learning
mu_alphaV_inc,0.010851,V,inc,learning
mu_alphaP_con,0.0609679,P,con,learning
mu_alphaP_inc,0.00958924,P,inc,learning
mu_alphaV_con,0.107748,V,con,learning
mu_alphaV_inc,0.0156874,V,inc,learning
mu_alphaP_con,0.04903,P,con,learning
mu_alphaP_inc,0.0112724,P,inc,learning
mu_alphaV_con,0.114491,V,con,learning
mu_alphaV_inc,0.0154213,V,inc,learning
mu_alphaP_con,0.0560417,P,con,learning
mu_alphaP_inc,0.0128824,P,inc,learning
mu_alphaV_con,0.113955,V,con,learning
mu_alphaV_inc,0.0133946,V,inc,learning
mu_alphaP_con,0.0596157,P,con,learning
mu_alphaP_inc,0.0117872,P,inc,learning
mu_alphaV_con,0.112065,V,con,learning
mu_alphaV_inc,0.0125244,V,inc,learning
mu_alphaP_con,0.0656227,P,con,learning
mu_alphaP_inc,0.0123211,P,inc,learning
mu_alphaV_con,0.120841,V,con,learning
mu_alphaV_inc,0.014904,V,inc,learning
mu_alphaP_con,0.0548109,P,con,learning
mu_alphaP_inc,0.0105469,P,inc,learning
mu_alphaV_con,0.121322,V,con,learning
mu_alphaV_inc,0.0106585,V,inc,learning
mu_alphaP_con,0.0466632,P,con,learning
mu_alphaP_inc,0.0137914,P,inc,learning
mu_alphaV_con,0.111524,V,con,learning
mu_alphaV_inc,0.0148104,V,inc,learning
mu_alphaP_con,0.0473272,P,con,learning
mu_alphaP_inc,0.00975107,P,inc,learning
mu_alphaV_con,0.0992396,V,con,learning
mu_alphaV_inc,0.0102904,V,inc,learning
mu_alphaP_con,0.0608191,P,con,learning
mu_alphaP_inc,0.0131927,P,inc,learning
mu_alphaV_con,0.129335,V,con,learning
mu_alphaV_inc,0.0135914,V,inc,learning
mu_alphaP_con,0.0725936,P,con,learning
mu_alphaP_inc,0.00853667,P,inc,learning
mu_alphaV_con,0.107276,V,con,learning
mu_alphaV_inc,0.0118789,V,inc,learning
mu_alphaP_con,0.0610736,P,con,learning
mu_alphaP_inc,0.0113444,P,inc,learning
mu_alphaV_con,0.111898,V,con,learning
mu_alphaV_inc,0.0120456,V,inc,learning
mu_alphaP_con,0.0428344,P,con,learning
mu_alphaP_inc,0.012989,P,inc,learning
mu_alphaV_con,0.11454400000000001,V,con,learning
mu_alphaV_inc,0.00962993,V,inc,learning
mu_alphaP_con,0.0608994,P,con,learning
mu_alphaP_inc,0.0115351,P,inc,learning
mu_alphaV_con,0.103309,V,con,learning
mu_alphaV_inc,0.0115765,V,inc,learning
mu_alphaP_con,0.0461096,P,con,learning
mu_alphaP_inc,0.0114085,P,inc,learning
mu_alphaV_con,0.111307,V,con,learning
mu_alphaV_inc,0.0124667,V,inc,learning
mu_alphaP_con,0.054239,P,con,learning
mu_alphaP_inc,0.0120872,P,inc,learning
mu_alphaV_con,0.112412,V,con,learning
mu_alphaV_inc,0.012789,V,inc,learning
mu_alphaP_con,0.0630657,P,con,learning
mu_alphaP_inc,0.0160653,P,inc,learning
mu_alphaV_con,0.112313,V,con,learning
mu_alphaV_inc,0.0108705,V,inc,learning
mu_alphaP_con,0.0510815,P,con,learning
mu_alphaP_inc,0.0110089,P,inc,learning
mu_alphaV_con,0.11028,V,con,learning
mu_alphaV_inc,0.0118527,V,inc,learning
mu_alphaP_con,0.0636078,P,con,learning
mu_alphaP_inc,0.00984786,P,inc,learning
mu_alphaV_con,0.10365,V,con,learning
mu_alphaV_inc,0.0147487,V,inc,learning
mu_alphaP_con,0.0486869,P,con,learning
mu_alphaP_inc,0.0107315,P,inc,learning
mu_alphaV_con,0.113887,V,con,learning
mu_alphaV_inc,0.0147103,V,inc,learning
mu_alphaP_con,0.0531463,P,con,learning
mu_alphaP_inc,0.00979428,P,inc,learning
mu_alphaV_con,0.120531,V,con,learning
mu_alphaV_inc,0.0131666,V,inc,learning
mu_alphaP_con,0.0480941,P,con,learning
mu_alphaP_inc,0.013043,P,inc,learning
mu_alphaV_con,0.113768,V,con,learning
mu_alphaV_inc,0.0146621,V,inc,learning
mu_alphaP_con,0.0530751,P,con,learning
mu_alphaP_inc,0.0119416,P,inc,learning
mu_alphaV_con,0.110202,V,con,learning
mu_alphaV_inc,0.0114431,V,inc,learning
mu_alphaP_con,0.0676808,P,con,learning
mu_alphaP_inc,0.0137797,P,inc,learning
mu_alphaV_con,0.110274,V,con,learning
mu_alphaV_inc,0.0124416,V,inc,learning
mu_alphaP_con,0.0419618,P,con,learning
mu_alphaP_inc,0.00957481,P,inc,learning
mu_alphaV_con,0.105964,V,con,learning
mu_alphaV_inc,0.0144873,V,inc,learning
mu_alphaP_con,0.0787868,P,con,learning
mu_alphaP_inc,0.0122883,P,inc,learning
mu_alphaV_con,0.121631,V,con,learning
mu_alphaV_inc,0.0110781,V,inc,learning
mu_alphaP_con,0.0499213,P,con,learning
mu_alphaP_inc,0.0120213,P,inc,learning
mu_alphaV_con,0.106309,V,con,learning
mu_alphaV_inc,0.0126845,V,inc,learning
mu_alphaP_con,0.0665376,P,con,learning
mu_alphaP_inc,0.012704,P,inc,learning
mu_alphaV_con,0.137179,V,con,learning
mu_alphaV_inc,0.0146714,V,inc,learning
mu_alphaP_con,0.0616227,P,con,learning
mu_alphaP_inc,0.0133339,P,inc,learning
mu_alphaV_con,0.109173,V,con,learning
mu_alphaV_inc,0.0146972,V,inc,learning
mu_alphaP_con,0.0487995,P,con,learning
mu_alphaP_inc,0.0125907,P,inc,learning
mu_alphaV_con,0.10699,V,con,learning
mu_alphaV_inc,0.0140173,V,inc,learning
mu_alphaP_con,0.0539703,P,con,learning
mu_alphaP_inc,0.00932874,P,inc,learning
mu_alphaV_con,0.117803,V,con,learning
mu_alphaV_inc,0.0109842,V,inc,learning
mu_alphaP_con,0.0541487,P,con,learning
mu_alphaP_inc,0.0141575,P,inc,learning
mu_alphaV_con,0.111067,V,con,learning
mu_alphaV_inc,0.01349,V,inc,learning
mu_alphaP_con,0.0501987,P,con,learning
mu_alphaP_inc,0.0112287,P,inc,learning
mu_alphaV_con,0.111918,V,con,learning
mu_alphaV_inc,0.0123004,V,inc,learning
mu_alphaP_con,0.0586075,P,con,learning
mu_alphaP_inc,0.00952954,P,inc,learning
mu_alphaV_con,0.115166,V,con,learning
mu_alphaV_inc,0.013328,V,inc,learning
mu_alphaP_con,0.0519043,P,con,learning
mu_alphaP_inc,0.00931386,P,inc,learning
mu_alphaV_con,0.11614,V,con,learning
mu_alphaV_inc,0.0125989,V,inc,learning
mu_alphaP_con,0.0528801,P,con,learning
mu_alphaP_inc,0.0105264,P,inc,learning
mu_alphaV_con,0.116232,V,con,learning
mu_alphaV_inc,0.0143744,V,inc,learning
mu_alphaP_con,0.045317,P,con,learning
mu_alphaP_inc,0.0100273,P,inc,learning
mu_alphaV_con,0.108495,V,con,learning
mu_alphaV_inc,0.012511,V,inc,learning
mu_alphaP_con,0.074179,P,con,learning
mu_alphaP_inc,0.0113335,P,inc,learning
mu_alphaV_con,0.110232,V,con,learning
mu_alphaV_inc,0.00989937,V,inc,learning
mu_alphaP_con,0.0468972,P,con,learning
mu_alphaP_inc,0.0100232,P,inc,learning
mu_alphaV_con,0.113911,V,con,learning
mu_alphaV_inc,0.0168665,V,inc,learning
mu_alphaP_con,0.0434288,P,con,learning
mu_alphaP_inc,0.0109476,P,inc,learning
mu_alphaV_con,0.114719,V,con,learning
mu_alphaV_inc,0.0150926,V,inc,learning
mu_alphaP_con,0.062913,P,con,learning
mu_alphaP_inc,0.0119436,P,inc,learning
mu_alphaV_con,0.117705,V,con,learning
mu_alphaV_inc,0.0110359,V,inc,learning
mu_alphaP_con,0.0608261,P,con,learning
mu_alphaP_inc,0.011396,P,inc,learning
mu_alphaV_con,0.112927,V,con,learning
mu_alphaV_inc,0.0139402,V,inc,learning
mu_alphaP_con,0.0614989,P,con,learning
mu_alphaP_inc,0.0124621,P,inc,learning
mu_alphaV_con,0.107278,V,con,learning
mu_alphaV_inc,0.0130408,V,inc,learning
mu_alphaP_con,0.064353,P,con,learning
mu_alphaP_inc,0.0121194,P,inc,learning
mu_alphaV_con,0.118408,V,con,learning
mu_alphaV_inc,0.0140988,V,inc,learning
mu_alphaP_con,0.0592868,P,con,learning
mu_alphaP_inc,0.0126136,P,inc,learning
mu_alphaV_con,0.11586,V,con,learning
mu_alphaV_inc,0.0116615,V,inc,learning
mu_alphaP_con,0.0543915,P,con,learning
mu_alphaP_inc,0.013713,P,inc,learning
mu_alphaV_con,0.125336,V,con,learning
mu_alphaV_inc,0.0134109,V,inc,learning
mu_alphaP_con,0.0529745,P,con,learning
mu_alphaP_inc,0.0139213,P,inc,learning
mu_alphaV_con,0.12153,V,con,learning
mu_alphaV_inc,0.0107691,V,inc,learning
mu_alphaP_con,0.0561711,P,con,learning
mu_alphaP_inc,0.0129369,P,inc,learning
mu_alphaV_con,0.107772,V,con,learning
mu_alphaV_inc,0.0155213,V,inc,learning
mu_alphaP_con,0.0562809,P,con,learning
mu_alphaP_inc,0.00974885,P,inc,learning
mu_alphaV_con,0.110776,V,con,learning
mu_alphaV_inc,0.011344,V,inc,learning
mu_alphaP_con,0.0521008,P,con,learning
mu_alphaP_inc,0.0123307,P,inc,learning
mu_alphaV_con,0.123585,V,con,learning
mu_alphaV_inc,0.0142761,V,inc,learning
mu_alphaP_con,0.0552805,P,con,learning
mu_alphaP_inc,0.0141082,P,inc,learning
mu_alphaV_con,0.120464,V,con,learning
mu_alphaV_inc,0.0118081,V,inc,learning
mu_alphaP_con,0.0490871,P,con,learning
mu_alphaP_inc,0.00818923,P,inc,learning
mu_alphaV_con,0.120971,V,con,learning
mu_alphaV_inc,0.0166397,V,inc,learning
mu_alphaP_con,0.0532899,P,con,learning
mu_alphaP_inc,0.0141742,P,inc,learning
mu_alphaV_con,0.115147,V,con,learning
mu_alphaV_inc,0.0112617,V,inc,learning
mu_alphaP_con,0.0422922,P,con,learning
mu_alphaP_inc,0.0100675,P,inc,learning
mu_alphaV_con,0.110709,V,con,learning
mu_alphaV_inc,0.0167843,V,inc,learning
mu_alphaP_con,0.0538482,P,con,learning
mu_alphaP_inc,0.0105205,P,inc,learning
mu_alphaV_con,0.122674,V,con,learning
mu_alphaV_inc,0.0195009,V,inc,learning
mu_alphaP_con,0.0558398,P,con,learning
mu_alphaP_inc,0.0106392,P,inc,learning
mu_alphaV_con,0.108772,V,con,learning
mu_alphaV_inc,0.0190804,V,inc,learning
mu_alphaP_con,0.0635706,P,con,learning
mu_alphaP_inc,0.0120316,P,inc,learning
mu_alphaV_con,0.114327,V,con,learning
mu_alphaV_inc,0.0106224,V,inc,learning
mu_alphaP_con,0.0499064,P,con,learning
mu_alphaP_inc,0.0119005,P,inc,learning
mu_alphaV_con,0.122311,V,con,learning
mu_alphaV_inc,0.012565,V,inc,learning
mu_alphaP_con,0.0567775,P,con,learning
mu_alphaP_inc,0.0128699,P,inc,learning
mu_alphaV_con,0.10319299999999999,V,con,learning
mu_alphaV_inc,0.0169784,V,inc,learning
mu_alphaP_con,0.0550799,P,con,learning
mu_alphaP_inc,0.0103694,P,inc,learning
mu_alphaV_con,0.124145,V,con,learning
mu_alphaV_inc,0.0084782,V,inc,learning
mu_alphaP_con,0.0491916,P,con,learning
mu_alphaP_inc,0.0118524,P,inc,learning
mu_alphaV_con,0.118828,V,con,learning
mu_alphaV_inc,0.0120874,V,inc,learning
mu_alphaP_con,0.0561802,P,con,learning
mu_alphaP_inc,0.0118104,P,inc,learning
mu_alphaV_con,0.126931,V,con,learning
mu_alphaV_inc,0.0129405,V,inc,learning
mu_alphaP_con,0.0495063,P,con,learning
mu_alphaP_inc,0.0108403,P,inc,learning
mu_alphaV_con,0.113502,V,con,learning
mu_alphaV_inc,0.01435,V,inc,learning
mu_alphaP_con,0.0643929,P,con,learning
mu_alphaP_inc,0.0134058,P,inc,learning
mu_alphaV_con,0.111578,V,con,learning
mu_alphaV_inc,0.0146004,V,inc,learning
mu_alphaP_con,0.0616073,P,con,learning
mu_alphaP_inc,0.0150353,P,inc,learning
mu_alphaV_con,0.102225,V,con,learning
mu_alphaV_inc,0.010664,V,inc,learning
mu_alphaP_con,0.0445302,P,con,learning
mu_alphaP_inc,0.0133372,P,inc,learning
mu_alphaV_con,0.103723,V,con,learning
mu_alphaV_inc,0.0153768,V,inc,learning
mu_alphaP_con,0.0618049,P,con,learning
mu_alphaP_inc,0.0105324,P,inc,learning
mu_alphaV_con,0.117123,V,con,learning
mu_alphaV_inc,0.0148998,V,inc,learning
mu_alphaP_con,0.0474237,P,con,learning
mu_alphaP_inc,0.0103257,P,inc,learning
mu_alphaV_con,0.114091,V,con,learning
mu_alphaV_inc,0.0113563,V,inc,learning
mu_alphaP_con,0.0575911,P,con,learning
mu_alphaP_inc,0.0121699,P,inc,learning
mu_alphaV_con,0.112013,V,con,learning
mu_alphaV_inc,0.0108302,V,inc,learning
mu_alphaP_con,0.0485236,P,con,learning
mu_alphaP_inc,0.0147813,P,inc,learning
mu_alphaV_con,0.12198,V,con,learning
mu_alphaV_inc,0.0140706,V,inc,learning
mu_alphaP_con,0.0517115,P,con,learning
mu_alphaP_inc,0.0116431,P,inc,learning
mu_alphaV_con,0.126533,V,con,learning
mu_alphaV_inc,0.0150059,V,inc,learning
mu_alphaP_con,0.0528981,P,con,learning
mu_alphaP_inc,0.014786,P,inc,learning
mu_alphaV_con,0.121063,V,con,learning
mu_alphaV_inc,0.0104563,V,inc,learning
mu_alphaP_con,0.0554002,P,con,learning
mu_alphaP_inc,0.00915557,P,inc,learning
mu_alphaV_con,0.116961,V,con,learning
mu_alphaV_inc,0.0155191,V,inc,learning
mu_alphaP_con,0.0469097,P,con,learning
mu_alphaP_inc,0.0148717,P,inc,learning
mu_alphaV_con,0.129752,V,con,learning
mu_alphaV_inc,0.0114286,V,inc,learning
mu_alphaP_con,0.0618079,P,con,learning
mu_alphaP_inc,0.0103468,P,inc,learning
mu_alphaV_con,0.102512,V,con,learning
mu_alphaV_inc,0.0152433,V,inc,learning
mu_alphaP_con,0.0460165,P,con,learning
mu_alphaP_inc,0.0150737,P,inc,learning
mu_alphaV_con,0.116938,V,con,learning
mu_alphaV_inc,0.0147414,V,inc,learning
mu_alphaP_con,0.0607224,P,con,learning
mu_alphaP_inc,0.0118413,P,inc,learning
mu_alphaV_con,0.118075,V,con,learning
mu_alphaV_inc,0.0142543,V,inc,learning
mu_alphaP_con,0.0451291,P,con,learning
mu_alphaP_inc,0.0137125,P,inc,learning
mu_alphaV_con,0.112923,V,con,learning
mu_alphaV_inc,0.0120029,V,inc,learning
mu_alphaP_con,0.0408928,P,con,learning
mu_alphaP_inc,0.0111526,P,inc,learning
mu_alphaV_con,0.114575,V,con,learning
mu_alphaV_inc,0.0120595,V,inc,learning
mu_alphaP_con,0.0440673,P,con,learning
mu_alphaP_inc,0.0106988,P,inc,learning
mu_alphaV_con,0.111879,V,con,learning
mu_alphaV_inc,0.0141831,V,inc,learning
mu_alphaP_con,0.0713934,P,con,learning
mu_alphaP_inc,0.0099828,P,inc,learning
mu_alphaV_con,0.117866,V,con,learning
mu_alphaV_inc,0.015114,V,inc,learning
mu_alphaP_con,0.0469579,P,con,learning
mu_alphaP_inc,0.00939514,P,inc,learning
mu_alphaV_con,0.117939,V,con,learning
mu_alphaV_inc,0.0102274,V,inc,learning
mu_alphaP_con,0.0589016,P,con,learning
mu_alphaP_inc,0.0107803,P,inc,learning
mu_alphaV_con,0.106843,V,con,learning
mu_alphaV_inc,0.0107324,V,inc,learning
mu_alphaP_con,0.0571035,P,con,learning
mu_alphaP_inc,0.00957521,P,inc,learning
mu_alphaV_con,0.10358,V,con,learning
mu_alphaV_inc,0.0123943,V,inc,learning
mu_alphaP_con,0.0536796,P,con,learning
mu_alphaP_inc,0.0131107,P,inc,learning
mu_alphaV_con,0.102009,V,con,learning
mu_alphaV_inc,0.0130639,V,inc,learning
mu_alphaP_con,0.0616461,P,con,learning
mu_alphaP_inc,0.0108721,P,inc,learning
mu_alphaV_con,0.129588,V,con,learning
mu_alphaV_inc,0.0114441,V,inc,learning
mu_alphaP_con,0.0519474,P,con,learning
mu_alphaP_inc,0.012239,P,inc,learning
mu_alphaV_con,0.129275,V,con,learning
mu_alphaV_inc,0.0129959,V,inc,learning
mu_alphaP_con,0.052738,P,con,learning
mu_alphaP_inc,0.0134242,P,inc,learning
mu_alphaV_con,0.121006,V,con,learning
mu_alphaV_inc,0.0117423,V,inc,learning
mu_alphaP_con,0.0452632,P,con,learning
mu_alphaP_inc,0.0131934,P,inc,learning
mu_alphaV_con,0.103333,V,con,learning
mu_alphaV_inc,0.0128498,V,inc,learning
mu_alphaP_con,0.0546768,P,con,learning
mu_alphaP_inc,0.0124252,P,inc,learning
mu_alphaV_con,0.114332,V,con,learning
mu_alphaV_inc,0.0119868,V,inc,learning
mu_alphaP_con,0.0475162,P,con,learning
mu_alphaP_inc,0.0117539,P,inc,learning
mu_alphaV_con,0.113071,V,con,learning
mu_alphaV_inc,0.0117217,V,inc,learning
mu_alphaP_con,0.051073,P,con,learning
mu_alphaP_inc,0.0118128,P,inc,learning
mu_alphaV_con,0.115517,V,con,learning
mu_alphaV_inc,0.00889727,V,inc,learning
mu_alphaP_con,0.0512971,P,con,learning
mu_alphaP_inc,0.0125427,P,inc,learning
mu_alphaV_con,0.117567,V,con,learning
mu_alphaV_inc,0.00897,V,inc,learning
mu_alphaP_con,0.0551716,P,con,learning
mu_alphaP_inc,0.0143517,P,inc,learning
mu_alphaV_con,0.107177,V,con,learning
mu_alphaV_inc,0.011845,V,inc,learning
mu_alphaP_con,0.0529527,P,con,learning
mu_alphaP_inc,0.0120611,P,inc,learning
mu_alphaV_con,0.116172,V,con,learning
mu_alphaV_inc,0.0127144,V,inc,learning
mu_alphaP_con,0.0497916,P,con,learning
mu_alphaP_inc,0.0138024,P,inc,learning
mu_alphaV_con,0.109778,V,con,learning
mu_alphaV_inc,0.0103632,V,inc,learning
mu_alphaP_con,0.0479893,P,con,learning
mu_alphaP_inc,0.00919154,P,inc,learning
mu_alphaV_con,0.113132,V,con,learning
mu_alphaV_inc,0.0116223,V,inc,learning
mu_alphaP_con,0.0527672,P,con,learning
mu_alphaP_inc,0.0127697,P,inc,learning
mu_alphaV_con,0.107629,V,con,learning
mu_alphaV_inc,0.0100895,V,inc,learning
mu_alphaP_con,0.0497,P,con,learning
mu_alphaP_inc,0.0122919,P,inc,learning
mu_alphaV_con,0.11087,V,con,learning
mu_alphaV_inc,0.0112514,V,inc,learning
mu_alphaP_con,0.0450886,P,con,learning
mu_alphaP_inc,0.0139913,P,inc,learning
mu_alphaV_con,0.114198,V,con,learning
mu_alphaV_inc,0.0118463,V,inc,learning
mu_alphaP_con,0.0542405,P,con,learning
mu_alphaP_inc,0.0103139,P,inc,learning
mu_alphaV_con,0.124865,V,con,learning
mu_alphaV_inc,0.0129418,V,inc,learning
mu_alphaP_con,0.0605911,P,con,learning
mu_alphaP_inc,0.0137768,P,inc,learning
mu_alphaV_con,0.12129,V,con,learning
mu_alphaV_inc,0.010405,V,inc,learning
mu_alphaP_con,0.0563774,P,con,learning
mu_alphaP_inc,0.0124094,P,inc,learning
mu_alphaV_con,0.111668,V,con,learning
mu_alphaV_inc,0.0145384,V,inc,learning
mu_alphaP_con,0.0590316,P,con,learning
mu_alphaP_inc,0.0125603,P,inc,learning
mu_alphaV_con,0.119696,V,con,learning
mu_alphaV_inc,0.0106053,V,inc,learning
mu_alphaP_con,0.054925,P,con,learning
mu_alphaP_inc,0.0112996,P,inc,learning
mu_alphaV_con,0.120038,V,con,learning
mu_alphaV_inc,0.0159352,V,inc,learning
mu_alphaP_con,0.055127,P,con,learning
mu_alphaP_inc,0.0144262,P,inc,learning
mu_alphaV_con,0.112446,V,con,learning
mu_alphaV_inc,0.00911443,V,inc,learning
mu_alphaP_con,0.054168,P,con,learning
mu_alphaP_inc,0.0120531,P,inc,learning
mu_alphaV_con,0.113845,V,con,learning
mu_alphaV_inc,0.0161322,V,inc,learning
mu_alphaP_con,0.0529965,P,con,learning
mu_alphaP_inc,0.0112092,P,inc,learning
mu_alphaV_con,0.12154,V,con,learning
mu_alphaV_inc,0.00816355,V,inc,learning
mu_alphaP_con,0.0437063,P,con,learning
mu_alphaP_inc,0.0138589,P,inc,learning
mu_alphaV_con,0.112662,V,con,learning
mu_alphaV_inc,0.0134943,V,inc,learning
mu_alphaP_con,0.0512376,P,con,learning
mu_alphaP_inc,0.0108497,P,inc,learning
mu_alphaV_con,0.109207,V,con,learning
mu_alphaV_inc,0.0137884,V,inc,learning
mu_alphaP_con,0.0599649,P,con,learning
mu_alphaP_inc,0.0114518,P,inc,learning
mu_alphaV_con,0.124249,V,con,learning
mu_alphaV_inc,0.0138427,V,inc,learning
mu_alphaP_con,0.0469796,P,con,learning
mu_alphaP_inc,0.0126344,P,inc,learning
mu_alphaV_con,0.123212,V,con,learning
mu_alphaV_inc,0.012601,V,inc,learning
mu_alphaP_con,0.0560748,P,con,learning
mu_alphaP_inc,0.00975199,P,inc,learning
mu_alphaV_con,0.122687,V,con,learning
mu_alphaV_inc,0.0162596,V,inc,learning
mu_alphaP_con,0.0463141,P,con,learning
mu_alphaP_inc,0.0147285,P,inc,learning
mu_alphaV_con,0.119685,V,con,learning
mu_alphaV_inc,0.0106731,V,inc,learning
mu_alphaP_con,0.0626487,P,con,learning
mu_alphaP_inc,0.00788619,P,inc,learning
mu_alphaV_con,0.126972,V,con,learning
mu_alphaV_inc,0.00989576,V,inc,learning
mu_alphaP_con,0.0509601,P,con,learning
mu_alphaP_inc,0.0128114,P,inc,learning
mu_alphaV_con,0.107288,V,con,learning
mu_alphaV_inc,0.0153362,V,inc,learning
mu_alphaP_con,0.0503078,P,con,learning
mu_alphaP_inc,0.0107317,P,inc,learning
mu_alphaV_con,0.0996971,V,con,learning
mu_alphaV_inc,0.0165456,V,inc,learning
mu_alphaP_con,0.0580822,P,con,learning
mu_alphaP_inc,0.0141529,P,inc,learning
mu_alphaV_con,0.114614,V,con,learning
mu_alphaV_inc,0.0177043,V,inc,learning
mu_alphaP_con,0.0494018,P,con,learning
mu_alphaP_inc,0.0133098,P,inc,learning
mu_alphaV_con,0.128711,V,con,learning
mu_alphaV_inc,0.00852145,V,inc,learning
mu_alphaP_con,0.0460148,P,con,learning
mu_alphaP_inc,0.0162331,P,inc,learning
mu_alphaV_con,0.12526,V,con,learning
mu_alphaV_inc,0.0173465,V,inc,learning
mu_alphaP_con,0.0487173,P,con,learning
mu_alphaP_inc,0.00978829,P,inc,learning
mu_alphaV_con,0.134702,V,con,learning
mu_alphaV_inc,0.00838561,V,inc,learning
mu_alphaP_con,0.0518658,P,con,learning
mu_alphaP_inc,0.0156564,P,inc,learning
mu_alphaV_con,0.122894,V,con,learning
mu_alphaV_inc,0.0114648,V,inc,learning
mu_alphaP_con,0.0427661,P,con,learning
mu_alphaP_inc,0.0107516,P,inc,learning
mu_alphaV_con,0.102243,V,con,learning
mu_alphaV_inc,0.00965311,V,inc,learning
mu_alphaP_con,0.0583155,P,con,learning
mu_alphaP_inc,0.0132455,P,inc,learning
mu_alphaV_con,0.10828,V,con,learning
mu_alphaV_inc,0.00996692,V,inc,learning
mu_alphaP_con,0.0423591,P,con,learning
mu_alphaP_inc,0.00899914,P,inc,learning
mu_alphaV_con,0.118916,V,con,learning
mu_alphaV_inc,0.0138597,V,inc,learning
mu_alphaP_con,0.0546064,P,con,learning
mu_alphaP_inc,0.0141917,P,inc,learning
mu_alphaV_con,0.109646,V,con,learning
mu_alphaV_inc,0.0128749,V,inc,learning
mu_alphaP_con,0.0478422,P,con,learning
mu_alphaP_inc,0.0109527,P,inc,learning
mu_alphaV_con,0.130408,V,con,learning
mu_alphaV_inc,0.0136023,V,inc,learning
mu_alphaP_con,0.0545353,P,con,learning
mu_alphaP_inc,0.0135425,P,inc,learning
mu_alphaV_con,0.11658,V,con,learning
mu_alphaV_inc,0.0139399,V,inc,learning
mu_alphaP_con,0.0541125,P,con,learning
mu_alphaP_inc,0.0109311,P,inc,learning
mu_alphaV_con,0.116334,V,con,learning
mu_alphaV_inc,0.01596,V,inc,learning
mu_alphaP_con,0.0618038,P,con,learning
mu_alphaP_inc,0.00974018,P,inc,learning
mu_alphaV_con,0.119282,V,con,learning
mu_alphaV_inc,0.013464,V,inc,learning
mu_alphaP_con,0.0495663,P,con,learning
mu_alphaP_inc,0.0128904,P,inc,learning
mu_alphaV_con,0.11339,V,con,learning
mu_alphaV_inc,0.0118879,V,inc,learning
mu_alphaP_con,0.0553102,P,con,learning
mu_alphaP_inc,0.0135278,P,inc,learning
mu_alphaV_con,0.10564,V,con,learning
mu_alphaV_inc,0.0121054,V,inc,learning
mu_alphaP_con,0.0397703,P,con,learning
mu_alphaP_inc,0.00962494,P,inc,learning
mu_alphaV_con,0.117333,V,con,learning
mu_alphaV_inc,0.0112147,V,inc,learning
mu_alphaP_con,0.0515438,P,con,learning
mu_alphaP_inc,0.010495,P,inc,learning
mu_alphaV_con,0.121354,V,con,learning
mu_alphaV_inc,0.0138175,V,inc,learning
mu_alphaP_con,0.0580388,P,con,learning
mu_alphaP_inc,0.0132675,P,inc,learning
mu_alphaV_con,0.11437,V,con,learning
mu_alphaV_inc,0.00969847,V,inc,learning
mu_alphaP_con,0.0450036,P,con,learning
mu_alphaP_inc,0.0128064,P,inc,learning
mu_alphaV_con,0.12329,V,con,learning
mu_alphaV_inc,0.0127233,V,inc,learning
mu_alphaP_con,0.0505218,P,con,learning
mu_alphaP_inc,0.0134099,P,inc,learning
mu_alphaV_con,0.111599,V,con,learning
mu_alphaV_inc,0.0129715,V,inc,learning
mu_alphaP_con,0.0591264,P,con,learning
mu_alphaP_inc,0.0130028,P,inc,learning
mu_alphaV_con,0.11856,V,con,learning
mu_alphaV_inc,0.0125462,V,inc,learning
mu_alphaP_con,0.0502667,P,con,learning
