parameter,value,domain,congruency,par_class
mu_alphaV_con,0.0735328,V,con,learning
mu_alphaV_inc,0.031661,V,inc,learning
mu_alphaP_con,0.0628418,P,con,learning
mu_alphaP_inc,0.0246669,P,inc,learning
mu_alphaV_con,0.0658183,V,con,learning
mu_alphaV_inc,0.0283626,V,inc,learning
mu_alphaP_con,0.0614672,P,con,learning
mu_alphaP_inc,0.0251705,P,inc,learning
mu_alphaV_con,0.0769658,V,con,learning
mu_alphaV_inc,0.024736,V,inc,learning
mu_alphaP_con,0.0658552,P,con,learning
mu_alphaP_inc,0.0193266,P,inc,learning
mu_alphaV_con,0.0707971,V,con,learning
mu_alphaV_inc,0.0274093,V,inc,learning
mu_alphaP_con,0.0681264,P,con,learning
mu_alphaP_inc,0.0190347,P,inc,learning
mu_alphaV_con,0.084355,V,con,learning
mu_alphaV_inc,0.0282385,V,inc,learning
mu_alphaP_con,0.0508064,P,con,learning
mu_alphaP_inc,0.0197091,P,inc,learning
mu_alphaV_con,0.0694439,V,con,learning
mu_alphaV_inc,0.031725,V,inc,learning
mu_alphaP_con,0.0668052,P,con,learning
mu_alphaP_inc,0.0202994,P,inc,learning
mu_alphaV_con,0.0762461,V,con,learning
mu_alphaV_inc,0.0270525,V,inc,learning
mu_alphaP_con,0.0494758,P,con,learning
mu_alphaP_inc,0.0213863,P,inc,learning
mu_alphaV_con,0.0756881,V,con,learning
mu_alphaV_inc,0.0341306,V,inc,learning
mu_alphaP_con,0.0534527,P,con,learning
mu_alphaP_inc,0.0182635,P,inc,learning
mu_alphaV_con,0.0693245,V,con,learning
mu_alphaV_inc,0.0308769,V,inc,learning
mu_alphaP_con,0.0577673,P,con,learning
mu_alphaP_inc,0.0196021,P,inc,learning
mu_alphaV_con,0.0786031,V,con,learning
mu_alphaV_inc,0.0253556,V,inc,learning
mu_alphaP_con,0.0618681,P,con,learning
mu_alphaP_inc,0.019769,P,inc,learning
mu_alphaV_con,0.0777292,V,con,learning
mu_alphaV_inc,0.0300277,V,inc,learning
mu_alphaP_con,0.0587617,P,con,learning
mu_alphaP_inc,0.025209,P,inc,learning
mu_alphaV_con,0.0742312,V,con,learning
mu_alphaV_inc,0.0304195,V,inc,learning
mu_alphaP_con,0.0574232,P,con,learning
mu_alphaP_inc,0.0217991,P,inc,learning
mu_alphaV_con,0.0722182,V,con,learning
mu_alphaV_inc,0.0256916,V,inc,learning
mu_alphaP_con,0.0631887,P,con,learning
mu_alphaP_inc,0.0169642,P,inc,learning
mu_alphaV_con,0.0740658,V,con,learning
mu_alphaV_inc,0.0271003,V,inc,learning
mu_alphaP_con,0.0600839,P,con,learning
mu_alphaP_inc,0.0282213,P,inc,learning
mu_alphaV_con,0.0710575,V,con,learning
mu_alphaV_inc,0.031816,V,inc,learning
mu_alphaP_con,0.0594738,P,con,learning
mu_alphaP_inc,0.0230411,P,inc,learning
mu_alphaV_con,0.0758402,V,con,learning
mu_alphaV_inc,0.0321209,V,inc,learning
mu_alphaP_con,0.054544,P,con,learning
mu_alphaP_inc,0.0208471,P,inc,learning
mu_alphaV_con,0.0798082,V,con,learning
mu_alphaV_inc,0.029798,V,inc,learning
mu_alphaP_con,0.051333,P,con,learning
mu_alphaP_inc,0.0255696,P,inc,learning
mu_alphaV_con,0.0842971,V,con,learning
mu_alphaV_inc,0.0291424,V,inc,learning
mu_alphaP_con,0.0673436,P,con,learning
mu_alphaP_inc,0.0192563,P,inc,learning
mu_alphaV_con,0.0810274,V,con,learning
mu_alphaV_inc,0.0322303,V,inc,learning
mu_alphaP_con,0.0596213,P,con,learning
mu_alphaP_inc,0.0275425,P,inc,learning
mu_alphaV_con,0.0696121,V,con,learning
mu_alphaV_inc,0.0296835,V,inc,learning
mu_alphaP_con,0.0611796,P,con,learning
mu_alphaP_inc,0.0289237,P,inc,learning
mu_alphaV_con,0.0677343,V,con,learning
mu_alphaV_inc,0.0321104,V,inc,learning
mu_alphaP_con,0.0550355,P,con,learning
mu_alphaP_inc,0.0198561,P,inc,learning
mu_alphaV_con,0.0787194,V,con,learning
mu_alphaV_inc,0.0339845,V,inc,learning
mu_alphaP_con,0.0534805,P,con,learning
mu_alphaP_inc,0.0203148,P,inc,learning
mu_alphaV_con,0.0864713,V,con,learning
mu_alphaV_inc,0.0332917,V,inc,learning
mu_alphaP_con,0.0545693,P,con,learning
mu_alphaP_inc,0.021205,P,inc,learning
mu_alphaV_con,0.0629675,V,con,learning
mu_alphaV_inc,0.0350716,V,inc,learning
mu_alphaP_con,0.0631246,P,con,learning
mu_alphaP_inc,0.0195943,P,inc,learning
mu_alphaV_con,0.0648901,V,con,learning
mu_alphaV_inc,0.026437,V,inc,learning
mu_alphaP_con,0.059121,P,con,learning
mu_alphaP_inc,0.0239298,P,inc,learning
mu_alphaV_con,0.077527,V,con,learning
mu_alphaV_inc,0.0283401,V,inc,learning
mu_alphaP_con,0.0612038,P,con,learning
mu_alphaP_inc,0.0194362,P,inc,learning
mu_alphaV_con,0.079449,V,con,learning
mu_alphaV_inc,0.0219109,V,inc,learning
mu_alphaP_con,0.0648102,P,con,learning
mu_alphaP_inc,0.0173791,P,inc,learning
mu_alphaV_con,0.0819322,V,con,learning
mu_alphaV_inc,0.0201825,V,inc,learning
mu_alphaP_con,0.0662819,P,con,learning
mu_alphaP_inc,0.0210397,P,inc,learning
mu_alphaV_con,0.0800882,V,con,learning
mu_alphaV_inc,0.0223481,V,inc,learning
mu_alphaP_con,0.0631003,P,con,learning
mu_alphaP_inc,0.0217805,P,inc,learning
mu_alphaV_con,0.0703593,V,con,learning
mu_alphaV_inc,0.0289914,V,inc,learning
mu_alphaP_con,0.0586262,P,con,learning
mu_alphaP_inc,0.018615,P,inc,learning
mu_alphaV_con,0.0750971,V,con,learning
mu_alphaV_inc,0.0306459,V,inc,learning
mu_alphaP_con,0.0607066,P,con,learning
mu_alphaP_inc,0.0255352,P,inc,learning
mu_alphaV_con,0.0770507,V,con,learning
mu_alphaV_inc,0.0282705,V,inc,learning
mu_alphaP_con,0.0637819,P,con,learning
mu_alphaP_inc,0.024699,P,inc,learning
mu_alphaV_con,0.0735823,V,con,learning
mu_alphaV_inc,0.0318459,V,inc,learning
mu_alphaP_con,0.0609716,P,con,learning
mu_alphaP_inc,0.0231834,P,inc,learning
mu_alphaV_con,0.0699485,V,con,learning
mu_alphaV_inc,0.0279844,V,inc,learning
mu_alphaP_con,0.0502627,P,con,learning
mu_alphaP_inc,0.0265172,P,inc,learning
mu_alphaV_con,0.0813606,V,con,learning
mu_alphaV_inc,0.0301122,V,inc,learning
mu_alphaP_con,0.0602826,P,con,learning
mu_alphaP_inc,0.0235958,P,inc,learning
mu_alphaV_con,0.0719156,V,con,learning
mu_alphaV_inc,0.0288729,V,inc,learning
mu_alphaP_con,0.0579145,P,con,learning
mu_alphaP_inc,0.0217917,P,inc,learning
mu_alphaV_con,0.0682256,V,con,learning
mu_alphaV_inc,0.0279363,V,inc,learning
mu_alphaP_con,0.0551337,P,con,learning
mu_alphaP_inc,0.0228155,P,inc,learning
mu_alphaV_con,0.0782006,V,con,learning
mu_alphaV_inc,0.0303981,V,inc,learning
mu_alphaP_con,0.0577984,P,con,learning
mu_alphaP_inc,0.0196881,P,inc,learning
mu_alphaV_con,0.07534,V,con,learning
mu_alphaV_inc,0.0306582,V,inc,learning
mu_alphaP_con,0.0575528,P,con,learning
mu_alphaP_inc,0.0206019,P,inc,learning
mu_alphaV_con,0.083478,V,con,learning
mu_alphaV_inc,0.0280494,V,inc,learning
mu_alphaP_con,0.0540493,P,con,learning
mu_alphaP_inc,0.0164958,P,inc,learning
mu_alphaV_con,0.0726128,V,con,learning
mu_alphaV_inc,0.0252217,V,inc,learning
mu_alphaP_con,0.060682,P,con,learning
mu_alphaP_inc,0.0244733,P,inc,learning
mu_alphaV_con,0.080041,V,con,learning
mu_alphaV_inc,0.0320084,V,inc,learning
mu_alphaP_con,0.0726086,P,con,learning
mu_alphaP_inc,0.023845,P,inc,learning
mu_alphaV_con,0.0709023,V,con,learning
mu_alphaV_inc,0.0307599,V,inc,learning
mu_alphaP_con,0.060143,P,con,learning
mu_alphaP_inc,0.0204186,P,inc,learning
mu_alphaV_con,0.0783635,V,con,learning
mu_alphaV_inc,0.0280967,V,inc,learning
mu_alphaP_con,0.0617055,P,con,learning
mu_alphaP_inc,0.0209466,P,inc,learning
mu_alphaV_con,0.0685815,V,con,learning
mu_alphaV_inc,0.0317137,V,inc,learning
mu_alphaP_con,0.065178,P,con,learning
mu_alphaP_inc,0.0241793,P,inc,learning
mu_alphaV_con,0.0847564,V,con,learning
mu_alphaV_inc,0.0312436,V,inc,learning
mu_alphaP_con,0.0629486,P,con,learning
mu_alphaP_inc,0.0236597,P,inc,learning
mu_alphaV_con,0.0680024,V,con,learning
mu_alphaV_inc,0.027039,V,inc,learning
mu_alphaP_con,0.0646454,P,con,learning
mu_alphaP_inc,0.0202841,P,inc,learning
mu_alphaV_con,0.0819113,V,con,learning
mu_alphaV_inc,0.0277824,V,inc,learning
mu_alphaP_con,0.0687098,P,con,learning
mu_alphaP_inc,0.020026,P,inc,learning
mu_alphaV_con,0.0704872,V,con,learning
mu_alphaV_inc,0.02785,V,inc,learning
mu_alphaP_con,0.0742993,P,con,learning
mu_alphaP_inc,0.0208081,P,inc,learning
mu_alphaV_con,0.0737932,V,con,learning
mu_alphaV_inc,0.0254737,V,inc,learning
mu_alphaP_con,0.0582268,P,con,learning
mu_alphaP_inc,0.0245003,P,inc,learning
mu_alphaV_con,0.0841238,V,con,learning
mu_alphaV_inc,0.0361267,V,inc,learning
mu_alphaP_con,0.0574042,P,con,learning
mu_alphaP_inc,0.0159405,P,inc,learning
mu_alphaV_con,0.0716902,V,con,learning
mu_alphaV_inc,0.0278063,V,inc,learning
mu_alphaP_con,0.0728239,P,con,learning
mu_alphaP_inc,0.0220752,P,inc,learning
mu_alphaV_con,0.0732471,V,con,learning
mu_alphaV_inc,0.0316632,V,inc,learning
mu_alphaP_con,0.0471544,P,con,learning
mu_alphaP_inc,0.0175947,P,inc,learning
mu_alphaV_con,0.0744295,V,con,learning
mu_alphaV_inc,0.0211422,V,inc,learning
mu_alphaP_con,0.0656771,P,con,learning
mu_alphaP_inc,0.0241832,P,inc,learning
mu_alphaV_con,0.0742726,V,con,learning
mu_alphaV_inc,0.0205777,V,inc,learning
mu_alphaP_con,0.0611157,P,con,learning
mu_alphaP_inc,0.0204514,P,inc,learning
mu_alphaV_con,0.0699155,V,con,learning
mu_alphaV_inc,0.0322461,V,inc,learning
mu_alphaP_con,0.0577768,P,con,learning
mu_alphaP_inc,0.0200397,P,inc,learning
mu_alphaV_con,0.0689486,V,con,learning
mu_alphaV_inc,0.0255223,V,inc,learning
mu_alphaP_con,0.0608526,P,con,learning
mu_alphaP_inc,0.0206363,P,inc,learning
mu_alphaV_con,0.077419,V,con,learning
mu_alphaV_inc,0.0265043,V,inc,learning
mu_alphaP_con,0.0559584,P,con,learning
mu_alphaP_inc,0.0218964,P,inc,learning
mu_alphaV_con,0.0748842,V,con,learning
mu_alphaV_inc,0.027302,V,inc,learning
mu_alphaP_con,0.050951,P,con,learning
mu_alphaP_inc,0.0190347,P,inc,learning
mu_alphaV_con,0.0744416,V,con,learning
mu_alphaV_inc,0.0335896,V,inc,learning
mu_alphaP_con,0.0728286,P,con,learning
mu_alphaP_inc,0.0191745,P,inc,learning
mu_alphaV_con,0.0866168,V,con,learning
mu_alphaV_inc,0.0358922,V,inc,learning
mu_alphaP_con,0.0615999,P,con,learning
mu_alphaP_inc,0.0179031,P,inc,learning
mu_alphaV_con,0.0699311,V,con,learning
mu_alphaV_inc,0.0279081,V,inc,learning
mu_alphaP_con,0.0626121,P,con,learning
mu_alphaP_inc,0.0196043,P,inc,learning
mu_alphaV_con,0.0863286,V,con,learning
mu_alphaV_inc,0.0249529,V,inc,learning
mu_alphaP_con,0.0605136,P,con,learning
mu_alphaP_inc,0.0176352,P,inc,learning
mu_alphaV_con,0.0698108,V,con,learning
mu_alphaV_inc,0.0223099,V,inc,learning
mu_alphaP_con,0.057119,P,con,learning
mu_alphaP_inc,0.018393,P,inc,learning
mu_alphaV_con,0.0898572,V,con,learning
mu_alphaV_inc,0.0244957,V,inc,learning
mu_alphaP_con,0.0643605,P,con,learning
mu_alphaP_inc,0.0187506,P,inc,learning
mu_alphaV_con,0.0800618,V,con,learning
mu_alphaV_inc,0.0285867,V,inc,learning
mu_alphaP_con,0.050455,P,con,learning
mu_alphaP_inc,0.0230951,P,inc,learning
mu_alphaV_con,0.0733969,V,con,learning
mu_alphaV_inc,0.0275726,V,inc,learning
mu_alphaP_con,0.0604833,P,con,learning
mu_alphaP_inc,0.023762,P,inc,learning
mu_alphaV_con,0.0716464,V,con,learning
mu_alphaV_inc,0.0297873,V,inc,learning
mu_alphaP_con,0.062951,P,con,learning
mu_alphaP_inc,0.0215348,P,inc,learning
mu_alphaV_con,0.0713343,V,con,learning
mu_alphaV_inc,0.0355842,V,inc,learning
mu_alphaP_con,0.05817,P,con,learning
mu_alphaP_inc,0.0211642,P,inc,learning
mu_alphaV_con,0.0839268,V,con,learning
mu_alphaV_inc,0.0350148,V,inc,learning
mu_alphaP_con,0.0622909,P,con,learning
mu_alphaP_inc,0.0172917,P,inc,learning
mu_alphaV_con,0.0757383,V,con,learning
mu_alphaV_inc,0.027396,V,inc,learning
mu_alphaP_con,0.0737164,P,con,learning
mu_alphaP_inc,0.0250783,P,inc,learning
mu_alphaV_con,0.075112,V,con,learning
mu_alphaV_inc,0.025114,V,inc,learning
mu_alphaP_con,0.0610037,P,con,learning
mu_alphaP_inc,0.0182368,P,inc,learning
mu_alphaV_con,0.0744209,V,con,learning
mu_alphaV_inc,0.0301672,V,inc,learning
mu_alphaP_con,0.0556187,P,con,learning
mu_alphaP_inc,0.0238763,P,inc,learning
mu_alphaV_con,0.0820204,V,con,learning
mu_alphaV_inc,0.0255235,V,inc,learning
mu_alphaP_con,0.0551629,P,con,learning
mu_alphaP_inc,0.0174115,P,inc,learning
mu_alphaV_con,0.0705788,V,con,learning
mu_alphaV_inc,0.0372047,V,inc,learning
mu_alphaP_con,0.0601008,P,con,learning
mu_alphaP_inc,0.0217056,P,inc,learning
mu_alphaV_con,0.0631355,V,con,learning
mu_alphaV_inc,0.0223564,V,inc,learning
mu_alphaP_con,0.0607314,P,con,learning
mu_alphaP_inc,0.0169233,P,inc,learning
mu_alphaV_con,0.088864,V,con,learning
mu_alphaV_inc,0.0230874,V,inc,learning
mu_alphaP_con,0.0552721,P,con,learning
mu_alphaP_inc,0.0165129,P,inc,learning
mu_alphaV_con,0.0659786,V,con,learning
mu_alphaV_inc,0.0323816,V,inc,learning
mu_alphaP_con,0.0662133,P,con,learning
mu_alphaP_inc,0.0240406,P,inc,learning
mu_alphaV_con,0.0715495,V,con,learning
mu_alphaV_inc,0.0224987,V,inc,learning
mu_alphaP_con,0.057769,P,con,learning
mu_alphaP_inc,0.0180654,P,inc,learning
mu_alphaV_con,0.0694922,V,con,learning
mu_alphaV_inc,0.0322941,V,inc,learning
mu_alphaP_con,0.059103,P,con,learning
mu_alphaP_inc,0.0223098,P,inc,learning
mu_alphaV_con,0.078928,V,con,learning
mu_alphaV_inc,0.0335953,V,inc,learning
mu_alphaP_con,0.0604995,P,con,learning
mu_alphaP_inc,0.0220893,P,inc,learning
mu_alphaV_con,0.0791408,V,con,learning
mu_alphaV_inc,0.0233818,V,inc,learning
mu_alphaP_con,0.0615965,P,con,learning
mu_alphaP_inc,0.0165722,P,inc,learning
mu_alphaV_con,0.0676194,V,con,learning
mu_alphaV_inc,0.0318662,V,inc,learning
mu_alphaP_con,0.0603918,P,con,learning
mu_alphaP_inc,0.0174715,P,inc,learning
mu_alphaV_con,0.0794159,V,con,learning
mu_alphaV_inc,0.026723,V,inc,learning
mu_alphaP_con,0.0583476,P,con,learning
mu_alphaP_inc,0.0275204,P,inc,learning
mu_alphaV_con,0.0808362,V,con,learning
mu_alphaV_inc,0.0303366,V,inc,learning
mu_alphaP_con,0.0563941,P,con,learning
mu_alphaP_inc,0.0183838,P,inc,learning
mu_alphaV_con,0.0695055,V,con,learning
mu_alphaV_inc,0.035682,V,inc,learning
mu_alphaP_con,0.0537797,P,con,learning
mu_alphaP_inc,0.0228218,P,inc,learning
mu_alphaV_con,0.0736715,V,con,learning
mu_alphaV_inc,0.0270388,V,inc,learning
mu_alphaP_con,0.0659184,P,con,learning
mu_alphaP_inc,0.0215949,P,inc,learning
mu_alphaV_con,0.0787401,V,con,learning
mu_alphaV_inc,0.0290559,V,inc,learning
mu_alphaP_con,0.0691555,P,con,learning
mu_alphaP_inc,0.0241191,P,inc,learning
mu_alphaV_con,0.0734771,V,con,learning
mu_alphaV_inc,0.031285,V,inc,learning
mu_alphaP_con,0.0647836,P,con,learning
mu_alphaP_inc,0.0205722,P,inc,learning
mu_alphaV_con,0.0692587,V,con,learning
mu_alphaV_inc,0.0308816,V,inc,learning
mu_alphaP_con,0.0551786,P,con,learning
mu_alphaP_inc,0.0166259,P,inc,learning
mu_alphaV_con,0.0821179,V,con,learning
mu_alphaV_inc,0.0252741,V,inc,learning
mu_alphaP_con,0.0645321,P,con,learning
mu_alphaP_inc,0.0227854,P,inc,learning
mu_alphaV_con,0.0727843,V,con,learning
mu_alphaV_inc,0.0290783,V,inc,learning
mu_alphaP_con,0.051941,P,con,learning
mu_alphaP_inc,0.0192349,P,inc,learning
mu_alphaV_con,0.0759325,V,con,learning
mu_alphaV_inc,0.0241281,V,inc,learning
mu_alphaP_con,0.0519848,P,con,learning
mu_alphaP_inc,0.0224818,P,inc,learning
mu_alphaV_con,0.0796748,V,con,learning
mu_alphaV_inc,0.0307091,V,inc,learning
mu_alphaP_con,0.0543204,P,con,learning
mu_alphaP_inc,0.0195786,P,inc,learning
mu_alphaV_con,0.0859456,V,con,learning
mu_alphaV_inc,0.0287816,V,inc,learning
mu_alphaP_con,0.061145,P,con,learning
mu_alphaP_inc,0.0178034,P,inc,learning
mu_alphaV_con,0.0630367,V,con,learning
mu_alphaV_inc,0.0305512,V,inc,learning
mu_alphaP_con,0.0564055,P,con,learning
mu_alphaP_inc,0.0224363,P,inc,learning
mu_alphaV_con,0.0869735,V,con,learning
mu_alphaV_inc,0.0328584,V,inc,learning
mu_alphaP_con,0.0652328,P,con,learning
mu_alphaP_inc,0.0225836,P,inc,learning
mu_alphaV_con,0.0665528,V,con,learning
mu_alphaV_inc,0.0311406,V,inc,learning
mu_alphaP_con,0.0606232,P,con,learning
mu_alphaP_inc,0.0219276,P,inc,learning
mu_alphaV_con,0.0690765,V,con,learning
mu_alphaV_inc,0.0265847,V,inc,learning
mu_alphaP_con,0.0616307,P,con,learning
mu_alphaP_inc,0.0225459,P,inc,learning
mu_alphaV_con,0.0684349,V,con,learning
mu_alphaV_inc,0.0303262,V,inc,learning
mu_alphaP_con,0.0587931,P,con,learning
mu_alphaP_inc,0.0174443,P,inc,learning
mu_alphaV_con,0.0725692,V,con,learning
mu_alphaV_inc,0.0287598,V,inc,learning
mu_alphaP_con,0.0584312,P,con,learning
mu_alphaP_inc,0.0220179,P,inc,learning
mu_alphaV_con,0.0740712,V,con,learning
mu_alphaV_inc,0.0384335,V,inc,learning
mu_alphaP_con,0.0611129,P,con,learning
mu_alphaP_inc,0.02003,P,inc,learning
mu_alphaV_con,0.0704095,V,con,learning
mu_alphaV_inc,0.0380691,V,inc,learning
mu_alphaP_con,0.0682649,P,con,learning
mu_alphaP_inc,0.0226472,P,inc,learning
mu_alphaV_con,0.0932185,V,con,learning
mu_alphaV_inc,0.0308891,V,inc,learning
mu_alphaP_con,0.0581062,P,con,learning
mu_alphaP_inc,0.0192846,P,inc,learning
mu_alphaV_con,0.0827312,V,con,learning
mu_alphaV_inc,0.0320297,V,inc,learning
mu_alphaP_con,0.0627542,P,con,learning
mu_alphaP_inc,0.0200212,P,inc,learning
mu_alphaV_con,0.0693352,V,con,learning
mu_alphaV_inc,0.0217327,V,inc,learning
mu_alphaP_con,0.0611119,P,con,learning
mu_alphaP_inc,0.0242047,P,inc,learning
mu_alphaV_con,0.0746258,V,con,learning
mu_alphaV_inc,0.0225062,V,inc,learning
mu_alphaP_con,0.0567059,P,con,learning
mu_alphaP_inc,0.0267173,P,inc,learning
mu_alphaV_con,0.0774859,V,con,learning
mu_alphaV_inc,0.0337199,V,inc,learning
mu_alphaP_con,0.0587585,P,con,learning
mu_alphaP_inc,0.013389,P,inc,learning
mu_alphaV_con,0.0760312,V,con,learning
mu_alphaV_inc,0.0243218,V,inc,learning
mu_alphaP_con,0.060273,P,con,learning
mu_alphaP_inc,0.0279732,P,inc,learning
mu_alphaV_con,0.078888,V,con,learning
mu_alphaV_inc,0.0332708,V,inc,learning
mu_alphaP_con,0.0596664,P,con,learning
mu_alphaP_inc,0.0187874,P,inc,learning
mu_alphaV_con,0.0794384,V,con,learning
mu_alphaV_inc,0.0312347,V,inc,learning
mu_alphaP_con,0.0679727,P,con,learning
mu_alphaP_inc,0.0227407,P,inc,learning
mu_alphaV_con,0.0841559,V,con,learning
mu_alphaV_inc,0.0266984,V,inc,learning
mu_alphaP_con,0.064391,P,con,learning
mu_alphaP_inc,0.0252986,P,inc,learning
mu_alphaV_con,0.0672066,V,con,learning
mu_alphaV_inc,0.0332416,V,inc,learning
mu_alphaP_con,0.0637577,P,con,learning
mu_alphaP_inc,0.0182285,P,inc,learning
mu_alphaV_con,0.0668817,V,con,learning
mu_alphaV_inc,0.0300581,V,inc,learning
mu_alphaP_con,0.0622607,P,con,learning
mu_alphaP_inc,0.0188472,P,inc,learning
mu_alphaV_con,0.0741515,V,con,learning
mu_alphaV_inc,0.031574,V,inc,learning
mu_alphaP_con,0.0574713,P,con,learning
mu_alphaP_inc,0.0211428,P,inc,learning
mu_alphaV_con,0.073063,V,con,learning
mu_alphaV_inc,0.0327078,V,inc,learning
mu_alphaP_con,0.0541234,P,con,learning
mu_alphaP_inc,0.0180426,P,inc,learning
mu_alphaV_con,0.0691591,V,con,learning
mu_alphaV_inc,0.0326167,V,inc,learning
mu_alphaP_con,0.0530388,P,con,learning
mu_alphaP_inc,0.0193997,P,inc,learning
mu_alphaV_con,0.0646675,V,con,learning
mu_alphaV_inc,0.037162100000000003,V,inc,learning
mu_alphaP_con,0.0688479,P,con,learning
mu_alphaP_inc,0.0182184,P,inc,learning
mu_alphaV_con,0.0960406,V,con,learning
mu_alphaV_inc,0.0306624,V,inc,learning
mu_alphaP_con,0.0602815,P,con,learning
mu_alphaP_inc,0.0170622,P,inc,learning
mu_alphaV_con,0.0872367,V,con,learning
mu_alphaV_inc,0.0332861,V,inc,learning
mu_alphaP_con,0.0668487,P,con,learning
mu_alphaP_inc,0.0236181,P,inc,learning
mu_alphaV_con,0.0729657,V,con,learning
mu_alphaV_inc,0.0285431,V,inc,learning
mu_alphaP_con,0.0575215,P,con,learning
mu_alphaP_inc,0.0175734,P,inc,learning
mu_alphaV_con,0.0749694,V,con,learning
mu_alphaV_inc,0.025057,V,inc,learning
mu_alphaP_con,0.0501966,P,con,learning
mu_alphaP_inc,0.0192235,P,inc,learning
mu_alphaV_con,0.0828894,V,con,learning
mu_alphaV_inc,0.0334871,V,inc,learning
mu_alphaP_con,0.0745499,P,con,learning
mu_alphaP_inc,0.0246106,P,inc,learning
mu_alphaV_con,0.0797872,V,con,learning
mu_alphaV_inc,0.0340735,V,inc,learning
mu_alphaP_con,0.0585186,P,con,learning
mu_alphaP_inc,0.0245199,P,inc,learning
mu_alphaV_con,0.071221,V,con,learning
mu_alphaV_inc,0.0242637,V,inc,learning
mu_alphaP_con,0.0641923,P,con,learning
mu_alphaP_inc,0.0211555,P,inc,learning
mu_alphaV_con,0.0818056,V,con,learning
mu_alphaV_inc,0.0350993,V,inc,learning
mu_alphaP_con,0.0611302,P,con,learning
mu_alphaP_inc,0.0202616,P,inc,learning
mu_alphaV_con,0.0729562,V,con,learning
mu_alphaV_inc,0.0234052,V,inc,learning
mu_alphaP_con,0.0609937,P,con,learning
mu_alphaP_inc,0.0212963,P,inc,learning
mu_alphaV_con,0.08218,V,con,learning
mu_alphaV_inc,0.0359993,V,inc,learning
mu_alphaP_con,0.0536534,P,con,learning
mu_alphaP_inc,0.0186734,P,inc,learning
mu_alphaV_con,0.0817505,V,con,learning
mu_alphaV_inc,0.0215102,V,inc,learning
mu_alphaP_con,0.0572105,P,con,learning
mu_alphaP_inc,0.0192484,P,inc,learning
mu_alphaV_con,0.0678491,V,con,learning
mu_alphaV_inc,0.0252538,V,inc,learning
mu_alphaP_con,0.0596076,P,con,learning
mu_alphaP_inc,0.019041,P,inc,learning
mu_alphaV_con,0.081502,V,con,learning
mu_alphaV_inc,0.0271378,V,inc,learning
mu_alphaP_con,0.0774334,P,con,learning
mu_alphaP_inc,0.021523,P,inc,learning
mu_alphaV_con,0.0735357,V,con,learning
mu_alphaV_inc,0.0292744,V,inc,learning
mu_alphaP_con,0.0701641,P,con,learning
mu_alphaP_inc,0.0246133,P,inc,learning
mu_alphaV_con,0.0829545,V,con,learning
mu_alphaV_inc,0.0369753,V,inc,learning
mu_alphaP_con,0.0488699,P,con,learning
mu_alphaP_inc,0.0213853,P,inc,learning
mu_alphaV_con,0.0774512,V,con,learning
mu_alphaV_inc,0.0358794,V,inc,learning
mu_alphaP_con,0.0495596,P,con,learning
mu_alphaP_inc,0.0216948,P,inc,learning
mu_alphaV_con,0.0668003,V,con,learning
mu_alphaV_inc,0.0316205,V,inc,learning
mu_alphaP_con,0.0463933,P,con,learning
mu_alphaP_inc,0.0235242,P,inc,learning
mu_alphaV_con,0.071841,V,con,learning
mu_alphaV_inc,0.0271542,V,inc,learning
mu_alphaP_con,0.0696114,P,con,learning
mu_alphaP_inc,0.0234109,P,inc,learning
mu_alphaV_con,0.0806165,V,con,learning
mu_alphaV_inc,0.0248908,V,inc,learning
mu_alphaP_con,0.0701025,P,con,learning
mu_alphaP_inc,0.0172628,P,inc,learning
mu_alphaV_con,0.0723917,V,con,learning
mu_alphaV_inc,0.0246313,V,inc,learning
mu_alphaP_con,0.0728821,P,con,learning
mu_alphaP_inc,0.0246394,P,inc,learning
mu_alphaV_con,0.0832499,V,con,learning
mu_alphaV_inc,0.0264658,V,inc,learning
mu_alphaP_con,0.0750922,P,con,learning
mu_alphaP_inc,0.016027,P,inc,learning
mu_alphaV_con,0.0634906,V,con,learning
mu_alphaV_inc,0.0369086,V,inc,learning
mu_alphaP_con,0.0500188,P,con,learning
mu_alphaP_inc,0.024661,P,inc,learning
mu_alphaV_con,0.0924235,V,con,learning
mu_alphaV_inc,0.0294407,V,inc,learning
mu_alphaP_con,0.0553512,P,con,learning
mu_alphaP_inc,0.0172788,P,inc,learning
mu_alphaV_con,0.0747009,V,con,learning
mu_alphaV_inc,0.0240948,V,inc,learning
mu_alphaP_con,0.056334,P,con,learning
mu_alphaP_inc,0.022462,P,inc,learning
mu_alphaV_con,0.0691717,V,con,learning
mu_alphaV_inc,0.0233411,V,inc,learning
mu_alphaP_con,0.0658022,P,con,learning
mu_alphaP_inc,0.0325414,P,inc,learning
mu_alphaV_con,0.0864658,V,con,learning
