parameter,value,domain,congruency,par_class
mu_alphaV_inc,0.0214305,V,inc,learning
mu_alphaP_con,0.0483541,P,con,learning
mu_alphaP_inc,0.0113913,P,inc,learning
mu_alphaV_con,0.108433,V,con,learning
mu_alphaV_inc,0.0241001,V,inc,learning
mu_alphaP_con,0.0516176,P,con,learning
mu_alphaP_inc,0.0136275,P,inc,learning
mu_alphaV_con,0.104639,V,con,learning
mu_alphaV_inc,0.0131812,V,inc,learning
mu_alphaP_con,0.054142,P,con,learning
mu_alphaP_inc,0.00958239,P,inc,learning
mu_alphaV_con,0.0826221,V,con,learning
mu_alphaV_inc,0.0132048,V,inc,learning
mu_alphaP_con,0.0380608,P,con,learning
mu_alphaP_inc,0.0139993,P,inc,learning
mu_alphaV_con,0.0999889,V,con,learning
mu_alphaV_inc,0.0138085,V,inc,learning
mu_alphaP_con,0.0409472,P,con,learning
mu_alphaP_inc,0.0138142,P,inc,learning
mu_alphaV_con,0.08188,V,con,learning
mu_alphaV_inc,0.0160349,V,inc,learning
mu_alphaP_con,0.04544,P,con,learning
mu_alphaP_inc,0.0127184,P,inc,learning
mu_alphaV_con,0.0907203,V,con,learning
mu_alphaV_inc,0.014274,V,inc,learning
mu_alphaP_con,0.0477107,P,con,learning
mu_alphaP_inc,0.0136285,P,inc,learning
mu_alphaV_con,0.0828496,V,con,learning
mu_alphaV_inc,0.0147534,V,inc,learning
mu_alphaP_con,0.0410087,P,con,learning
mu_alphaP_inc,0.0121142,P,inc,learning
mu_alphaV_con,0.101666,V,con,learning
mu_alphaV_inc,0.0150585,V,inc,learning
mu_alphaP_con,0.0580225,P,con,learning
mu_alphaP_inc,0.0135719,P,inc,learning
mu_alphaV_con,0.0997293,V,con,learning
mu_alphaV_inc,0.0127134,V,inc,learning
mu_alphaP_con,0.0367832,P,con,learning
mu_alphaP_inc,0.0167831,P,inc,learning
mu_alphaV_con,0.098911,V,con,learning
mu_alphaV_inc,0.0140201,V,inc,learning
mu_alphaP_con,0.0454157,P,con,learning
mu_alphaP_inc,0.0144414,P,inc,learning
mu_alphaV_con,0.104732,V,con,learning
mu_alphaV_inc,0.0121964,V,inc,learning
mu_alphaP_con,0.0519837,P,con,learning
mu_alphaP_inc,0.0116997,P,inc,learning
mu_alphaV_con,0.0974358,V,con,learning
mu_alphaV_inc,0.0125355,V,inc,learning
mu_alphaP_con,0.048075,P,con,learning
mu_alphaP_inc,0.0109118,P,inc,learning
mu_alphaV_con,0.0981538,V,con,learning
mu_alphaV_inc,0.0135413,V,inc,learning
mu_alphaP_con,0.0410116,P,con,learning
mu_alphaP_inc,0.0146173,P,inc,learning
mu_alphaV_con,0.0948539,V,con,learning
mu_alphaV_inc,0.0115876,V,inc,learning
mu_alphaP_con,0.0346386,P,con,learning
mu_alphaP_inc,0.0102311,P,inc,learning
mu_alphaV_con,0.0919963,V,con,learning
mu_alphaV_inc,0.0123601,V,inc,learning
mu_alphaP_con,0.062124,P,con,learning
mu_alphaP_inc,0.0152513,P,inc,learning
mu_alphaV_con,0.0970627,V,con,learning
mu_alphaV_inc,0.012116,V,inc,learning
mu_alphaP_con,0.0423151,P,con,learning
mu_alphaP_inc,0.00972231,P,inc,learning
mu_alphaV_con,0.0959656,V,con,learning
mu_alphaV_inc,0.0160223,V,inc,learning
mu_alphaP_con,0.0400905,P,con,learning
mu_alphaP_inc,0.0106432,P,inc,learning
mu_alphaV_con,0.0908133,V,con,learning
mu_alphaV_inc,0.0121071,V,inc,learning
mu_alphaP_con,0.0355765,P,con,learning
mu_alphaP_inc,0.0129858,P,inc,learning
mu_alphaV_con,0.100936,V,con,learning
mu_alphaV_inc,0.0119133,V,inc,learning
mu_alphaP_con,0.0640856,P,con,learning
mu_alphaP_inc,0.0139033,P,inc,learning
mu_alphaV_con,0.0919834,V,con,learning
mu_alphaV_inc,0.0141985,V,inc,learning
mu_alphaP_con,0.052758,P,con,learning
mu_alphaP_inc,0.0121872,P,inc,learning
mu_alphaV_con,0.0954208,V,con,learning
mu_alphaV_inc,0.0163058,V,inc,learning
mu_alphaP_con,0.0580921,P,con,learning
mu_alphaP_inc,0.0166464,P,inc,learning
mu_alphaV_con,0.0840231,V,con,learning
mu_alphaV_inc,0.0133073,V,inc,learning
mu_alphaP_con,0.0606253,P,con,learning
mu_alphaP_inc,0.0126657,P,inc,learning
mu_alphaV_con,0.0918153,V,con,learning
mu_alphaV_inc,0.0137487,V,inc,learning
mu_alphaP_con,0.0526374,P,con,learning
mu_alphaP_inc,0.0128795,P,inc,learning
mu_alphaV_con,0.0960755,V,con,learning
mu_alphaV_inc,0.0148083,V,inc,learning
mu_alphaP_con,0.0466113,P,con,learning
mu_alphaP_inc,0.0148032,P,inc,learning
mu_alphaV_con,0.0866627,V,con,learning
mu_alphaV_inc,0.0128875,V,inc,learning
mu_alphaP_con,0.0422638,P,con,learning
mu_alphaP_inc,0.0118436,P,inc,learning
mu_alphaV_con,0.0913998,V,con,learning
mu_alphaV_inc,0.0123552,V,inc,learning
mu_alphaP_con,0.045945,P,con,learning
mu_alphaP_inc,0.0145939,P,inc,learning
mu_alphaV_con,0.103105,V,con,learning
mu_alphaV_inc,0.0144477,V,inc,learning
mu_alphaP_con,0.0472014,P,con,learning
mu_alphaP_inc,0.0203391,P,inc,learning
mu_alphaV_con,0.0961905,V,con,learning
mu_alphaV_inc,0.0145435,V,inc,learning
mu_alphaP_con,0.0403586,P,con,learning
mu_alphaP_inc,0.0129898,P,inc,learning
mu_alphaV_con,0.0940283,V,con,learning
mu_alphaV_inc,0.0193017,V,inc,learning
mu_alphaP_con,0.0484564,P,con,learning
mu_alphaP_inc,0.0144633,P,inc,learning
mu_alphaV_con,0.0844713,V,con,learning
mu_alphaV_inc,0.0156189,V,inc,learning
mu_alphaP_con,0.0457307,P,con,learning
mu_alphaP_inc,0.0178107,P,inc,learning
mu_alphaV_con,0.104717,V,con,learning
mu_alphaV_inc,0.0137902,V,inc,learning
mu_alphaP_con,0.039397,P,con,learning
mu_alphaP_inc,0.0184593,P,inc,learning
mu_alphaV_con,0.0933975,V,con,learning
mu_alphaV_inc,0.0144695,V,inc,learning
mu_alphaP_con,0.0379445,P,con,learning
mu_alphaP_inc,0.0146575,P,inc,learning
mu_alphaV_con,0.109245,V,con,learning
mu_alphaV_inc,0.012845,V,inc,learning
mu_alphaP_con,0.0388127,P,con,learning
mu_alphaP_inc,0.0157718,P,inc,learning
mu_alphaV_con,0.0856714,V,con,learning
mu_alphaV_inc,0.0114825,V,inc,learning
mu_alphaP_con,0.0531609,P,con,learning
mu_alphaP_inc,0.00923149,P,inc,learning
mu_alphaV_con,0.0978095,V,con,learning
mu_alphaV_inc,0.0110981,V,inc,learning
mu_alphaP_con,0.0498641,P,con,learning
mu_alphaP_inc,0.0149365,P,inc,learning
mu_alphaV_con,0.108394,V,con,learning
mu_alphaV_inc,0.0138593,V,inc,learning
mu_alphaP_con,0.0434287,P,con,learning
mu_alphaP_inc,0.0104956,P,inc,learning
mu_alphaV_con,0.0898608,V,con,learning
mu_alphaV_inc,0.0138554,V,inc,learning
mu_alphaP_con,0.0539103,P,con,learning
mu_alphaP_inc,0.0127844,P,inc,learning
mu_alphaV_con,0.104628,V,con,learning
mu_alphaV_inc,0.0106859,V,inc,learning
mu_alphaP_con,0.0358247,P,con,learning
mu_alphaP_inc,0.00936456,P,inc,learning
mu_alphaV_con,0.0896957,V,con,learning
mu_alphaV_inc,0.012532,V,inc,learning
mu_alphaP_con,0.0455539,P,con,learning
mu_alphaP_inc,0.0131051,P,inc,learning
mu_alphaV_con,0.11375,V,con,learning
mu_alphaV_inc,0.0170089,V,inc,learning
mu_alphaP_con,0.0614311,P,con,learning
mu_alphaP_inc,0.0105888,P,inc,learning
mu_alphaV_con,0.090301,V,con,learning
mu_alphaV_inc,0.0148239,V,inc,learning
mu_alphaP_con,0.0508431,P,con,learning
mu_alphaP_inc,0.00919698,P,inc,learning
mu_alphaV_con,0.103285,V,con,learning
mu_alphaV_inc,0.0154126,V,inc,learning
mu_alphaP_con,0.0591377,P,con,learning
mu_alphaP_inc,0.0122605,P,inc,learning
mu_alphaV_con,0.103623,V,con,learning
mu_alphaV_inc,0.0120017,V,inc,learning
mu_alphaP_con,0.0458665,P,con,learning
mu_alphaP_inc,0.0113789,P,inc,learning
mu_alphaV_con,0.102099,V,con,learning
mu_alphaV_inc,0.0137331,V,inc,learning
mu_alphaP_con,0.0500425,P,con,learning
mu_alphaP_inc,0.0147605,P,inc,learning
mu_alphaV_con,0.106043,V,con,learning
mu_alphaV_inc,0.014998299999999999,V,inc,learning
mu_alphaP_con,0.047288,P,con,learning
mu_alphaP_inc,0.0151887,P,inc,learning
mu_alphaV_con,0.0957196,V,con,learning
mu_alphaV_inc,0.0153214,V,inc,learning
mu_alphaP_con,0.040595,P,con,learning
mu_alphaP_inc,0.0132714,P,inc,learning
mu_alphaV_con,0.0915294,V,con,learning
mu_alphaV_inc,0.0131662,V,inc,learning
mu_alphaP_con,0.04397,P,con,learning
mu_alphaP_inc,0.0110331,P,inc,learning
mu_alphaV_con,0.0851087,V,con,learning
mu_alphaV_inc,0.0155781,V,inc,learning
mu_alphaP_con,0.0467634,P,con,learning
mu_alphaP_inc,0.012346,P,inc,learning
mu_alphaV_con,0.0992441,V,con,learning
mu_alphaV_inc,0.0109001,V,inc,learning
mu_alphaP_con,0.0442727,P,con,learning
mu_alphaP_inc,0.0137262,P,inc,learning
mu_alphaV_con,0.089547,V,con,learning
mu_alphaV_inc,0.0151548,V,inc,learning
mu_alphaP_con,0.0437402,P,con,learning
mu_alphaP_inc,0.0157987,P,inc,learning
mu_alphaV_con,0.107156,V,con,learning
mu_alphaV_inc,0.0146227,V,inc,learning
mu_alphaP_con,0.0434576,P,con,learning
mu_alphaP_inc,0.0195498,P,inc,learning
mu_alphaV_con,0.080166,V,con,learning
mu_alphaV_inc,0.0154959,V,inc,learning
mu_alphaP_con,0.0510652,P,con,learning
mu_alphaP_inc,0.0130234,P,inc,learning
mu_alphaV_con,0.115869,V,con,learning
mu_alphaV_inc,0.0176934,V,inc,learning
mu_alphaP_con,0.0387509,P,con,learning
mu_alphaP_inc,0.0124978,P,inc,learning
mu_alphaV_con,0.107965,V,con,learning
mu_alphaV_inc,0.0135668,V,inc,learning
mu_alphaP_con,0.0456767,P,con,learning
mu_alphaP_inc,0.0232918,P,inc,learning
mu_alphaV_con,0.103131,V,con,learning
mu_alphaV_inc,0.014773,V,inc,learning
mu_alphaP_con,0.0402616,P,con,learning
mu_alphaP_inc,0.010287900000000001,P,inc,learning
mu_alphaV_con,0.0852297,V,con,learning
mu_alphaV_inc,0.0145435,V,inc,learning
mu_alphaP_con,0.0516627,P,con,learning
mu_alphaP_inc,0.0105149,P,inc,learning
mu_alphaV_con,0.0889847,V,con,learning
mu_alphaV_inc,0.0126852,V,inc,learning
mu_alphaP_con,0.0392423,P,con,learning
mu_alphaP_inc,0.0142564,P,inc,learning
mu_alphaV_con,0.0760914,V,con,learning
mu_alphaV_inc,0.0132127,V,inc,learning
mu_alphaP_con,0.0403654,P,con,learning
mu_alphaP_inc,0.0150592,P,inc,learning
mu_alphaV_con,0.115158,V,con,learning
mu_alphaV_inc,0.0162266,V,inc,learning
mu_alphaP_con,0.0485709,P,con,learning
mu_alphaP_inc,0.0161949,P,inc,learning
mu_alphaV_con,0.0817987,V,con,learning
mu_alphaV_inc,0.0106524,V,inc,learning
mu_alphaP_con,0.0379903,P,con,learning
mu_alphaP_inc,0.0129216,P,inc,learning
mu_alphaV_con,0.116057,V,con,learning
mu_alphaV_inc,0.018066,V,inc,learning
mu_alphaP_con,0.0525528,P,con,learning
mu_alphaP_inc,0.0143518,P,inc,learning
mu_alphaV_con,0.116237,V,con,learning
mu_alphaV_inc,0.0151212,V,inc,learning
mu_alphaP_con,0.0460657,P,con,learning
mu_alphaP_inc,0.0161607,P,inc,learning
mu_alphaV_con,0.08629,V,con,learning
mu_alphaV_inc,0.0137465,V,inc,learning
mu_alphaP_con,0.044696,P,con,learning
mu_alphaP_inc,0.010646,P,inc,learning
mu_alphaV_con,0.0962103,V,con,learning
mu_alphaV_inc,0.0154216,V,inc,learning
mu_alphaP_con,0.0453184,P,con,learning
mu_alphaP_inc,0.0122016,P,inc,learning
mu_alphaV_con,0.105124,V,con,learning
mu_alphaV_inc,0.0130929,V,inc,learning
mu_alphaP_con,0.042327,P,con,learning
mu_alphaP_inc,0.0141966,P,inc,learning
mu_alphaV_con,0.0902564,V,con,learning
mu_alphaV_inc,0.0154727,V,inc,learning
mu_alphaP_con,0.0513792,P,con,learning
mu_alphaP_inc,0.0159386,P,inc,learning
mu_alphaV_con,0.0912371,V,con,learning
mu_alphaV_inc,0.0136092,V,inc,learning
mu_alphaP_con,0.0540471,P,con,learning
mu_alphaP_inc,0.0187122,P,inc,learning
mu_alphaV_con,0.105654,V,con,learning
mu_alphaV_inc,0.0192899,V,inc,learning
mu_alphaP_con,0.0428053,P,con,learning
mu_alphaP_inc,0.0169522,P,inc,learning
mu_alphaV_con,0.0798153,V,con,learning
mu_alphaV_inc,0.0167814,V,inc,learning
mu_alphaP_con,0.0438642,P,con,learning
mu_alphaP_inc,0.0120301,P,inc,learning
mu_alphaV_con,0.124773,V,con,learning
mu_alphaV_inc,0.0139163,V,inc,learning
mu_alphaP_con,0.0397459,P,con,learning
mu_alphaP_inc,0.00897365,P,inc,learning
mu_alphaV_con,0.10749,V,con,learning
mu_alphaV_inc,0.0118127,V,inc,learning
mu_alphaP_con,0.0491637,P,con,learning
mu_alphaP_inc,0.012878,P,inc,learning
mu_alphaV_con,0.0899522,V,con,learning
mu_alphaV_inc,0.00980222,V,inc,learning
mu_alphaP_con,0.0423604,P,con,learning
mu_alphaP_inc,0.0173343,P,inc,learning
mu_alphaV_con,0.0914378,V,con,learning
mu_alphaV_inc,0.0202964,V,inc,learning
mu_alphaP_con,0.0457939,P,con,learning
mu_alphaP_inc,0.012617,P,inc,learning
mu_alphaV_con,0.107874,V,con,learning
mu_alphaV_inc,0.0149102,V,inc,learning
mu_alphaP_con,0.0507718,P,con,learning
mu_alphaP_inc,0.0144596,P,inc,learning
mu_alphaV_con,0.0910242,V,con,learning
mu_alphaV_inc,0.0194554,V,inc,learning
mu_alphaP_con,0.0406875,P,con,learning
mu_alphaP_inc,0.0130654,P,inc,learning
mu_alphaV_con,0.102725,V,con,learning
mu_alphaV_inc,0.0116525,V,inc,learning
mu_alphaP_con,0.0399438,P,con,learning
mu_alphaP_inc,0.0162387,P,inc,learning
mu_alphaV_con,0.102457,V,con,learning
mu_alphaV_inc,0.0145174,V,inc,learning
mu_alphaP_con,0.0456649,P,con,learning
mu_alphaP_inc,0.0149197,P,inc,learning
mu_alphaV_con,0.108193,V,con,learning
mu_alphaV_inc,0.0131533,V,inc,learning
mu_alphaP_con,0.0402172,P,con,learning
mu_alphaP_inc,0.0105293,P,inc,learning
mu_alphaV_con,0.105628,V,con,learning
mu_alphaV_inc,0.0175234,V,inc,learning
mu_alphaP_con,0.0475481,P,con,learning
mu_alphaP_inc,0.0118896,P,inc,learning
mu_alphaV_con,0.108146,V,con,learning
mu_alphaV_inc,0.0142424,V,inc,learning
mu_alphaP_con,0.0485235,P,con,learning
mu_alphaP_inc,0.0116389,P,inc,learning
mu_alphaV_con,0.109412,V,con,learning
mu_alphaV_inc,0.0176382,V,inc,learning
mu_alphaP_con,0.0514128,P,con,learning
mu_alphaP_inc,0.0121575,P,inc,learning
mu_alphaV_con,0.0992357,V,con,learning
mu_alphaV_inc,0.0144215,V,inc,learning
mu_alphaP_con,0.0420126,P,con,learning
mu_alphaP_inc,0.0136056,P,inc,learning
mu_alphaV_con,0.101215,V,con,learning
mu_alphaV_inc,0.0173183,V,inc,learning
mu_alphaP_con,0.0389448,P,con,learning
mu_alphaP_inc,0.0163468,P,inc,learning
mu_alphaV_con,0.0950657,V,con,learning
mu_alphaV_inc,0.0175335,V,inc,learning
mu_alphaP_con,0.0360575,P,con,learning
mu_alphaP_inc,0.013642,P,inc,learning
mu_alphaV_con,0.0909278,V,con,learning
mu_alphaV_inc,0.0109825,V,inc,learning
mu_alphaP_con,0.0433084,P,con,learning
mu_alphaP_inc,0.0183957,P,inc,learning
mu_alphaV_con,0.0964113,V,con,learning
mu_alphaV_inc,0.0158873,V,inc,learning
mu_alphaP_con,0.0586645,P,con,learning
mu_alphaP_inc,0.0166047,P,inc,learning
mu_alphaV_con,0.101868,V,con,learning
mu_alphaV_inc,0.0126704,V,inc,learning
mu_alphaP_con,0.0623539,P,con,learning
mu_alphaP_inc,0.0167958,P,inc,learning
mu_alphaV_con,0.0900053,V,con,learning
mu_alphaV_inc,0.0131952,V,inc,learning
mu_alphaP_con,0.0388408,P,con,learning
mu_alphaP_inc,0.014176,P,inc,learning
mu_alphaV_con,0.0898778,V,con,learning
mu_alphaV_inc,0.0131661,V,inc,learning
mu_alphaP_con,0.0611189,P,con,learning
mu_alphaP_inc,0.0157222,P,inc,learning
mu_alphaV_con,0.0973455,V,con,learning
mu_alphaV_inc,0.0139491,V,inc,learning
mu_alphaP_con,0.0395282,P,con,learning
mu_alphaP_inc,0.0227849,P,inc,learning
mu_alphaV_con,0.0868524,V,con,learning
mu_alphaV_inc,0.012629,V,inc,learning
mu_alphaP_con,0.0451621,P,con,learning
mu_alphaP_inc,0.0130747,P,inc,learning
mu_alphaV_con,0.0920642,V,con,learning
mu_alphaV_inc,0.0123065,V,inc,learning
mu_alphaP_con,0.0486858,P,con,learning
mu_alphaP_inc,0.0248027,P,inc,learning
mu_alphaV_con,0.0961972,V,con,learning
mu_alphaV_inc,0.0127215,V,inc,learning
mu_alphaP_con,0.0409364,P,con,learning
mu_alphaP_inc,0.0118319,P,inc,learning
mu_alphaV_con,0.092629,V,con,learning
mu_alphaV_inc,0.0143295,V,inc,learning
mu_alphaP_con,0.0510105,P,con,learning
mu_alphaP_inc,0.0173167,P,inc,learning
mu_alphaV_con,0.0936205,V,con,learning
mu_alphaV_inc,0.0117348,V,inc,learning
mu_alphaP_con,0.0529999,P,con,learning
mu_alphaP_inc,0.0188149,P,inc,learning
mu_alphaV_con,0.0993401,V,con,learning
mu_alphaV_inc,0.0125321,V,inc,learning
mu_alphaP_con,0.0380046,P,con,learning
mu_alphaP_inc,0.0114663,P,inc,learning
mu_alphaV_con,0.0887833,V,con,learning
mu_alphaV_inc,0.0138443,V,inc,learning
mu_alphaP_con,0.0409457,P,con,learning
mu_alphaP_inc,0.013041,P,inc,learning
mu_alphaV_con,0.0974256,V,con,learning
mu_alphaV_inc,0.0138485,V,inc,learning
mu_alphaP_con,0.0419481,P,con,learning
mu_alphaP_inc,0.0124252,P,inc,learning
mu_alphaV_con,0.101491,V,con,learning
mu_alphaV_inc,0.0107565,V,inc,learning
mu_alphaP_con,0.0389774,P,con,learning
mu_alphaP_inc,0.0119309,P,inc,learning
mu_alphaV_con,0.0927682,V,con,learning
mu_alphaV_inc,0.0162976,V,inc,learning
mu_alphaP_con,0.0443574,P,con,learning
mu_alphaP_inc,0.0152349,P,inc,learning
mu_alphaV_con,0.107908,V,con,learning
mu_alphaV_inc,0.0113142,V,inc,learning
mu_alphaP_con,0.0481531,P,con,learning
mu_alphaP_inc,0.0133218,P,inc,learning
mu_alphaV_con,0.0897639,V,con,learning
mu_alphaV_inc,0.0175867,V,inc,learning
mu_alphaP_con,0.0539942,P,con,learning
mu_alphaP_inc,0.0153229,P,inc,learning
mu_alphaV_con,0.0982679,V,con,learning
mu_alphaV_inc,0.0194693,V,inc,learning
mu_alphaP_con,0.0483194,P,con,learning
mu_alphaP_inc,0.013136,P,inc,learning
mu_alphaV_con,0.101326,V,con,learning
mu_alphaV_inc,0.012786,V,inc,learning
mu_alphaP_con,0.0405656,P,con,learning
mu_alphaP_inc,0.0110444,P,inc,learning
mu_alphaV_con,0.0945023,V,con,learning
mu_alphaV_inc,0.0155766,V,inc,learning
mu_alphaP_con,0.0433061,P,con,learning
mu_alphaP_inc,0.00951166,P,inc,learning
mu_alphaV_con,0.0939084,V,con,learning
mu_alphaV_inc,0.011425,V,inc,learning
mu_alphaP_con,0.0490757,P,con,learning
mu_alphaP_inc,0.0117969,P,inc,learning
mu_alphaV_con,0.095645,V,con,learning
mu_alphaV_inc,0.00938142,V,inc,learning
mu_alphaP_con,0.0573634,P,con,learning
mu_alphaP_inc,0.0116308,P,inc,learning
mu_alphaV_con,0.0994194,V,con,learning
mu_alphaV_inc,0.018539,V,inc,learning
mu_alphaP_con,0.0446514,P,con,learning
mu_alphaP_inc,0.00888307,P,inc,learning
mu_alphaV_con,0.100348,V,con,learning
mu_alphaV_inc,0.0109065,V,inc,learning
mu_alphaP_con,0.0541193,P,con,learning
mu_alphaP_inc,0.0108096,P,inc,learning
mu_alphaV_con,0.100101,V,con,learning
mu_alphaV_inc,0.017389,V,inc,learning
mu_alphaP_con,0.0483716,P,con,learning
mu_alphaP_inc,0.00936622,P,inc,learning
mu_alphaV_con,0.0988817,V,con,learning
mu_alphaV_inc,0.0138527,V,inc,learning
mu_alphaP_con,0.0485282,P,con,learning
mu_alphaP_inc,0.0099143,P,inc,learning
mu_alphaV_con,0.0886905,V,con,learning
mu_alphaV_inc,0.0131693,V,inc,learning
mu_alphaP_con,0.0484711,P,con,learning
mu_alphaP_inc,0.0124204,P,inc,learning
mu_alphaV_con,0.105848,V,con,learning
mu_alphaV_inc,0.020564700000000002,V,inc,learning
mu_alphaP_con,0.0461797,P,con,learning
mu_alphaP_inc,0.0153239,P,inc,learning
mu_alphaV_con,0.0955655,V,con,learning
mu_alphaV_inc,0.0129909,V,inc,learning
mu_alphaP_con,0.0417885,P,con,learning
mu_alphaP_inc,0.0120734,P,inc,learning
mu_alphaV_con,0.0939308,V,con,learning
mu_alphaV_inc,0.0155307,V,inc,learning
mu_alphaP_con,0.0400965,P,con,learning
mu_alphaP_inc,0.0142955,P,inc,learning
mu_alphaV_con,0.10174,V,con,learning
mu_alphaV_inc,0.0135307,V,inc,learning
mu_alphaP_con,0.0419678,P,con,learning
mu_alphaP_inc,0.012039,P,inc,learning
mu_alphaV_con,0.0977016,V,con,learning
mu_alphaV_inc,0.0162812,V,inc,learning
mu_alphaP_con,0.0468956,P,con,learning
mu_alphaP_inc,0.0130026,P,inc,learning
mu_alphaV_con,0.0948207,V,con,learning
mu_alphaV_inc,0.0144728,V,inc,learning
mu_alphaP_con,0.0548748,P,con,learning
mu_alphaP_inc,0.0120109,P,inc,learning
mu_alphaV_con,0.102957,V,con,learning
mu_alphaV_inc,0.0140878,V,inc,learning
mu_alphaP_con,0.0443494,P,con,learning
mu_alphaP_inc,0.0150378,P,inc,learning
mu_alphaV_con,0.118317,V,con,learning
mu_alphaV_inc,0.0136825,V,inc,learning
mu_alphaP_con,0.0428545,P,con,learning
mu_alphaP_inc,0.0158553,P,inc,learning
mu_alphaV_con,0.109293,V,con,learning
mu_alphaV_inc,0.0104713,V,inc,learning
mu_alphaP_con,0.0465147,P,con,learning
mu_alphaP_inc,0.0164306,P,inc,learning
mu_alphaV_con,0.0747759,V,con,learning
mu_alphaV_inc,0.013761,V,inc,learning
mu_alphaP_con,0.0479669,P,con,learning
mu_alphaP_inc,0.0208531,P,inc,learning
mu_alphaV_con,0.0978886,V,con,learning
mu_alphaV_inc,0.0153265,V,inc,learning
mu_alphaP_con,0.0392743,P,con,learning
mu_alphaP_inc,0.0120582,P,inc,learning
mu_alphaV_con,0.097839400000000007,V,con,learning
mu_alphaV_inc,0.0137776,V,inc,learning
mu_alphaP_con,0.0432001,P,con,learning
mu_alphaP_inc,0.0169377,P,inc,learning
mu_alphaV_con,0.083572,V,con,learning
mu_alphaV_inc,0.0197014,V,inc,learning
mu_alphaP_con,0.0433363,P,con,learning
mu_alphaP_inc,0.0111186,P,inc,learning
mu_alphaV_con,0.0867632,V,con,learning
mu_alphaV_inc,0.018826,V,inc,learning
mu_alphaP_con,0.0549836,P,con,learning
mu_alphaP_inc,0.011645,P,inc,learning
mu_alphaV_con,0.094924,V,con,learning
mu_alphaV_inc,0.0157526,V,inc,learning
mu_alphaP_con,0.0427807,P,con,learning
mu_alphaP_inc,0.0132324,P,inc,learning
mu_alphaV_con,0.0984778,V,con,learning
mu_alphaV_inc,0.0133049,V,inc,learning
mu_alphaP_con,0.0501517,P,con,learning
mu_alphaP_inc,0.00981234,P,inc,learning
mu_alphaV_con,0.0921229,V,con,learning
mu_alphaV_inc,0.0144528,V,inc,learning
mu_alphaP_con,0.0429488,P,con,learning
mu_alphaP_inc,0.0136448,P,inc,learning
mu_alphaV_con,0.0957075,V,con,learning
mu_alphaV_inc,0.0119216,V,inc,learning
mu_alphaP_con,0.0401596,P,con,learning
mu_alphaP_inc,0.0113096,P,inc,learning
mu_alphaV_con,0.0950522,V,con,learning
mu_alphaV_inc,0.0147982,V,inc,learning
mu_alphaP_con,0.0432309,P,con,learning
mu_alphaP_inc,0.0160192,P,inc,learning
mu_alphaV_con,0.086615,V,con,learning
mu_alphaV_inc,0.0148084,V,inc,learning
mu_alphaP_con,0.0400248,P,con,learning
mu_alphaP_inc,0.0147712,P,inc,learning
mu_alphaV_con,0.096298,V,con,learning
mu_alphaV_inc,0.014143,V,inc,learning
mu_alphaP_con,0.0535871,P,con,learning
mu_alphaP_inc,0.0139071,P,inc,learning
mu_alphaV_con,0.0939598,V,con,learning
mu_alphaV_inc,0.0129449,V,inc,learning
mu_alphaP_con,0.0478564,P,con,learning
mu_alphaP_inc,0.0177537,P,inc,learning
mu_alphaV_con,0.0888402,V,con,learning
mu_alphaV_inc,0.0164397,V,inc,learning
mu_alphaP_con,0.0493804,P,con,learning
mu_alphaP_inc,0.0139231,P,inc,learning
mu_alphaV_con,0.0955135,V,con,learning
mu_alphaV_inc,0.0160007,V,inc,learning
mu_alphaP_con,0.0489343,P,con,learning
mu_alphaP_inc,0.0124265,P,inc,learning
mu_alphaV_con,0.104631,V,con,learning
mu_alphaV_inc,0.0168554,V,inc,learning
mu_alphaP_con,0.0470111,P,con,learning
mu_alphaP_inc,0.0117399,P,inc,learning
mu_alphaV_con,0.106525,V,con,learning
mu_alphaV_inc,0.0111397,V,inc,learning
mu_alphaP_con,0.0441534,P,con,learning
mu_alphaP_inc,0.018212,P,inc,learning
mu_alphaV_con,0.0959931,V,con,learning
mu_alphaV_inc,0.012425,V,inc,learning
mu_alphaP_con,0.0422444,P,con,learning
mu_alphaP_inc,0.0121938,P,inc,learning
mu_alphaV_con,0.090413,V,con,learning
mu_alphaV_inc,0.0121918,V,inc,learning
mu_alphaP_con,0.0504632,P,con,learning
mu_alphaP_inc,0.0145929,P,inc,learning
mu_alphaV_con,0.0976424,V,con,learning
mu_alphaV_inc,0.0160204,V,inc,learning
mu_alphaP_con,0.0471701,P,con,learning
mu_alphaP_inc,0.0130482,P,inc,learning
mu_alphaV_con,0.108114,V,con,learning
mu_alphaV_inc,0.0121882,V,inc,learning
mu_alphaP_con,0.051667,P,con,learning
mu_alphaP_inc,0.0155358,P,inc,learning
mu_alphaV_con,0.0966415,V,con,learning
